,Unnamed: 0,shoptitle,prices,areaa,links,front,street_width,age
75,75,محل للإيجار في شارع حفصة بنت عمر ، حي النهضة ، الرياض ، الرياض,"550,000 ريال",1879 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النهضة/شارع-حفصة-بنت-عمر-حي-النهضة-الرياض-الرياض-2542214,جنوب غربي,35 م, 15 سنة
76,76,محل للإيجار في شارع الشيخ حسن بن حسين بن علي ، حي غرناطة ، الرياض ، الرياض,"35,000 ريال",60 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-غرناطة/شارع-الشيخ-حسن-بن-حسين-بن-علي-حي-غرناطة-الرياض-الرياض-2924281,شمال شرقي,,
77,77,"محل للإيجار في شارع الجامعة, الملز, الرياض","40,000 ريال",30 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملز/شارع-الجامعة-الملز-الرياض-715329,جنوب غربي,40 م, 12 سنة
78,78,محل للإيجار في طريق الملك عبدالله بن عبدالعزيز ، حي الحمراء ، الرياض,"390,000 ريال",572 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/طريق-الملك-عبدالله-بن-عبدالعزيز-حي-الحمراء-الرياض-1331658,جنوب,80 م,جديد
79,79,محل للإيجار في شارع سعد بن ابي وقاص ، حي النسيم الغربي ، الرياض,"70,000 ريال",280 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النسيم-الغربي/شارع-سعد-بن-ابي-وقاص-حي-النسيم-الغربي-الرياض-1120380,غرب,40 م, 35 سنة
80,80,محل للإيجار في شارع خالد بن الوليد ، حي الروضة ، الرياض ، الرياض,"1,350 ريال",124 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الروضة/شارع-خالد-بن-الوليد-حي-الروضة-الرياض-الرياض-2655015,شمال شرقي,40 م,جديد
81,81,محل للإيجار في شارع النهار ، حي السعادة ، الرياض ، الرياض,"7,000 ريال",80 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السعادة/شارع-النهار-حي-السعادة-الرياض-الرياض-2579135,شمال,,
82,82,محل للإيجار في شارع النهار ، حي السعادة ، الرياض ، الرياض,"21,000 ريال",80 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السعادة/شارع-النهار-حي-السعادة-الرياض-الرياض-2579126,شمال,30 م, 23 سنة
83,83,محل للإيجار في شارع الشيخ حسن بن حسين بن علي ، حي الملك فيصل ، الرياض ، الرياض,"75,000 ريال",180 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملك-فيصل/شارع-الشيخ-حسن-بن-حسين-بن-علي-حي-الملك-فيصل-الرياض-الرياض-2536543,شرق,40 م, 25 سنة
84,84,محل للإيجار في شارع خالد بن الوليد ، حي قرطبة ، الرياض ، الرياض,"1,000,000 ريال",2185 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/شارع-خالد-بن-الوليد-حي-قرطبة-الرياض-الرياض-2507819,شمال,20 م,جديد
85,85,محل للإيجار في شارع البسالة ، حي المعيزيلة ، الرياض ، الرياض,"25,000 ريال",47 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المعيزلة/شارع-البسالة-حي-المعيزيلة-الرياض-الرياض-2332655,شرق,40 م,جديد
86,86,محل للإيجار في طريق الإمام عبدالله بن سعود بن عبدالعزيز ، حي الحمراء ، الرياض ، الرياض,"100,000 ريال",96 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/طريق-الإمام-عبدالله-بن-سعود-بن-عبدالعزيز-حي-الحمراء-الرياض-الرياض-2794807,شمال,60 م, 5 سنة
87,87,محل للإيجار في شارع الزبير بن العوام ، حي السلام ، الرياض ، الرياض,"70,000 ريال",190 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-السلام/شارع-الزبير-بن-العوام-حي-السلام-الرياض-الرياض-2752062,شمال,20 م, 30 سنة
88,88,محل للإيجار في شارع جرير ، حي الملز ، الرياض ، الرياض,"18,000 ريال",20 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملز/شارع-جرير-حي-الملز-الرياض-الرياض-2483763,جنوب,30 م, 30 سنة
89,89,محل للإيجار في الرياض ، حي الملز ، الرياض,"50,000 ريال",118 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملز/الرياض-حي-الملز-الرياض-2110341,جنوب,30 م, 30 سنة
90,90,محل للإيجار في حي الاندلس ، الرياض ، الرياض,"24,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الاندلس/حي-الاندلس-الرياض-الرياض-2793950,جنوب,36 م, 15 سنة
91,91,محل للإيجار في طريق الشيخ حسن بن حسين بن علي ، حي الخليج ، الرياض ، الرياض,"150,000 ريال",260 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/طريق-الشيخ-حسن-بن-حسين-بن-علي-حي-الخليج-الرياض-الرياض-3037967,غرب,40 م, 18 سنة
92,92,محل للإيجار في شارع المقضاة ، حي اليرموك ، الرياض ، الرياض,"18,000 ريال",35 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-المقضاة-حي-اليرموك-الرياض-الرياض-2897858,غرب,30 م, 5 سنة
93,93,محل للإيجار في شارع الهملة ، حي اليرموك ، الرياض ، الرياض,"10,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-الهملة-حي-اليرموك-الرياض-الرياض-3061804,شرق,,
94,94,محل للإيجار في طريق الدمام الفرعي ، حي قرطبة ، الرياض,"292,000 ريال",292 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/طريق-الدمام-الفرعي-حي-قرطبة-الرياض-1481055,جنوب,100 م,جديد
95,95,محل للإيجار في حي الجنادرية ، الرياض ، الرياض,"30,000 ريال",300 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الجنادرية/حي-الجنادرية-الرياض-الرياض-2937584,شرق,40 م, 6 سنة
96,96,محل للإيجار في حي اليرموك ، الرياض ، الرياض,"80,000 ريال",150 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/حي-اليرموك-الرياض-الرياض-2815411,شمال,,
97,97,محل للإيجار في شارع المقضاة ، حي اليرموك ، الرياض ، الرياض,"18,000 ريال",35 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-المقضاة-حي-اليرموك-الرياض-الرياض-2856201,غرب,30 م, 5 سنة
98,98,محل للإيجار في شارع ابن الهيثم ، حي الخليج ، الرياض ، الرياض,"16,000 ريال",30 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/شارع-ابن-الهيثم-حي-الخليج-الرياض-الرياض-3018951,غرب,40 م, 9 سنة
99,99,محل للإيجار في شارع النجاح ، حي اليرموك ، الرياض ، الرياض,"70,000 ريال",60 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-النجاح-حي-اليرموك-الرياض-الرياض-2811236,شمال,,
100,100,محل للإيجار في شارع سلطان بن نمر ، حي الرمال ، الرياض ، الرياض,"40,000 ريال",900 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الرمال/شارع-سلطان-بن-نمر-حي-الرمال-الرياض-الرياض-3065380,جنوب,,
101,101,محل للإيجار في طريق الأمير سعد بن عبدالرحمن الأول ، حي الفيحاء ، الرياض ، الرياض,"95,000 ريال",285 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الفيحاء/طريق-الأمير-سعد-بن-عبدالرحمن-الأول-حي-الفيحاء-الرياض-الرياض-2778742,شمال,100 م,جديد
102,102,محل للإيجار في شارع الشيخ حسن بن حسين بن علي ، حي الحمراء ، الرياض ، الرياض,"45,000 ريال",48 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/شارع-الشيخ-حسن-بن-حسين-بن-علي-حي-الحمراء-الرياض-الرياض-2167642,شرق,60 م, 5 سنة
103,103,محل للإيجار في شارع الشيخ حسن بن حسين بن علي ، حي الحمراء ، الرياض ، الرياض,"550,000 ريال",1050 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/شارع-الشيخ-حسن-بن-حسين-بن-علي-حي-الحمراء-الرياض-الرياض-2560848,شرق,60 م,جديد
104,104,محل للإيجار في شارع النجاح ، حي اليرموك ، الرياض ، الرياض,"120,000 ريال",150 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-النجاح-حي-اليرموك-الرياض-الرياض-2955724,شرق,,
105,105,محل للإيجار في شارع سلمان الفارسي ، حي النهضة ، الرياض ، الرياض,"30,000 ريال",32 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النهضة/شارع-سلمان-الفارسي-حي-النهضة-الرياض-الرياض-2864862,شرق,40 م, 16 سنة
106,106,محل للإيجار في طريق الملك عبدالله ، حي الملك فيصل ، الرياض ، الرياض,"227,500 ريال",350 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملك-فيصل/طريق-الملك-عبدالله-حي-الملك-فيصل-الرياض-الرياض-2559569,شمال,,
107,107,محل للإيجار في شارع محمد بن احمد السديري ، حي النهضة ، الرياض ، الرياض,"32,000 ريال",64 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النهضة/شارع-محمد-بن-احمد-السديري-حي-النهضة-الرياض-الرياض-2647321,جنوب,30 م, 5 سنة
108,108,محل للإيجار في شارع السحاب ، حي الندوة ، الرياض ، الرياض,"9,000 ريال",36 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النظيم/شارع-السحاب-حي-الندوة-الرياض-الرياض-2302207,غرب,35 م, 6 سنة
109,109,محل للإيجار في طريق الملك عبدالله ، حي الحمراء ، الرياض ، الرياض,"60,000 ريال",120 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/طريق-الملك-عبدالله-حي-الحمراء-الرياض-الرياض-2578960,جنوب,80 م, 20 سنة
110,110,محل للإيجار في شارع المحاميد ، حي المعيزيلة ، الرياض ، الرياض,"40,000 ريال",153 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المعيزلة/شارع-المحاميد-حي-المعيزيلة-الرياض-الرياض-2620337,شمال,60 م, 3 سنة
111,111,محل للإيجار في شارع محمد بن احمد السديري ، حي النهضة ، الرياض ، الرياض,"16,000 ريال",32 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النهضة/شارع-محمد-بن-احمد-السديري-حي-النهضة-الرياض-الرياض-2776094,جنوب,30 م, 4 سنة
112,112,محل للإيجار في طريق خريص ، حي الندوة ، الرياض ، الرياض,"60,000 ريال",3500 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الجنادرية/طريق-خريص-حي-الندوة-الرياض-الرياض-2303888,شمال,100 م, 6 سنة
113,113,محل للإيجار في شارع القلم ، حي قرطبة ، الرياض,"35,000 ريال",31 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/شارع-القلم-حي-قرطبة-الرياض-1005406,شمال,35 م, 3 سنة
114,114,محل للإيجار في طريق الشيخ حسن بن حسين بن علي ، الرياض,"60,000 ريال",122 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/طريق-الشيخ-حسن-بن-حسين-بن-علي-الرياض-1510264,غرب,60 م,جديد
115,115,محل للإيجار في شارع الإحساء ، حي الملز ، الرياض,"350,000 ريال",300 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملز/شارع-الإحساء-حي-الملز-الرياض-1354808,شرق,50 م,جديد
116,116,محل للإيجار في شارع الشيخ عبدالعزيز بن عبدالرحمن بن بشر ، حي الخليج ، الرياض ، الرياض,"80,000 ريال",150 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/شارع-الشيخ-عبدالعزيز-بن-عبدالرحمن-بن-بشر-حي-الخليج-الرياض-الرياض-3264915,جنوب,35 م,جديد
117,117,محل للإيجار في حي المونسية ، الرياض ، الرياض,"17,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-المونسية-الرياض-الرياض-3661780,شرق,,
118,118,محل للإيجار في شارع النوار بنت مالك ، حي الروضة ، الرياض ، الرياض,"230,000 ريال",320 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-القدس/شارع-النوار-بنت-مالك-حي-الروضة-الرياض-الرياض-3439513,جنوب,35 م, 35 سنة
119,119,محل للإيجار في طريق الدمام ، حي الشهداء ، الرياض ، الرياض,"388,800 ريال",288 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الشهداء/طريق-الدمام-حي-الشهداء-الرياض-الرياض-3692107,شمال شرقي,20 م, 2 سنة
120,120,محل للإيجار في حي ، شارع الإمام أحمد بن حنبل ، حي النسيم الغربي ، الرياض ، الرياض,"400,000 ريال",800 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النسيم-الغربي/حي-شارع-الإمام-أحمد-بن-حنبل-حي-النسيم-الغربي-الرياض-الرياض-3277378,شمال,60 م, 5 سنة
121,121,محل للإيجار في شارع النجاح ، حي الرمال ، الرياض ، الرياض,"250,000 ريال",104 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الرمال/شارع-النجاح-حي-الرمال-الرياض-الرياض-3475418,غرب,60 م,جديد
122,122,محل للإيجار في شارع الرايه ، حي الندوة ، الرياض ، الرياض,"90,000 ريال",120 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النظيم/شارع-الرايه-حي-الندوة-الرياض-الرياض-3728206,شرق,40 م, 8 سنة
123,123,محل للإيجار في شارع ابي سعيد الخدري ، حي الخليج ، الرياض ، الرياض,"36,000 ريال",80 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/شارع-ابي-سعيد-الخدري-حي-الخليج-الرياض-الرياض-3549743,شمال,40 م, 8 سنة
124,124,محل للإيجار في شارع المصانع ، حي الحمراء ، الرياض ، الرياض,"55,000 ريال",322 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/شارع-المصانع-حي-الحمراء-الرياض-الرياض-3717943,جنوب,40 م, 6 سنة
125,125,محل للإيجار في شارع ابي سعيد الخدري ، حي الخليج ، الرياض ، الرياض,"50,000 ريال",145 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الخليج/شارع-ابي-سعيد-الخدري-حي-الخليج-الرياض-الرياض-3188617,جنوب غربي,40 م, 11 سنة
126,126,محل للإيجار في طريق صلاح الدين الأيوبي الفرعي ، حي الصفا ، الرياض ، الرياض,"180,000 ريال",235 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الصفا/طريق-صلاح-الدين-الأيوبي-الفرعي-حي-الصفا-الرياض-الرياض-3278762,شمال شرقي,60 م,جديد
127,127,محل للإيجار في شارع خالد بن الوليد ، حي القدس ، الرياض ، الرياض,"50,000 ريال",125 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-القدس/شارع-خالد-بن-الوليد-حي-القدس-الرياض-الرياض-3180499,شرق,40 م, 10 سنة
128,128,محل للإيجار في حي المونسية ، الرياض ، الرياض,"18,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-المونسية-الرياض-الرياض-3528982,جنوب,30 م, 3 سنة
129,129,محل للإيجار في شارع ابي الفتوح الخباز ، حي اليرموك ، الرياض ، الرياض,"20,000 ريال",40 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-ابي-الفتوح-الخباز-حي-اليرموك-الرياض-الرياض-3625806,غرب,36 م, 6 سنة
130,130,محل للإيجار في حي اليرموك ، الرياض ، الرياض,"70,000 ريال",174 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/حي-اليرموك-الرياض-الرياض-3474493,شرق,60 م,جديد
131,131,محل للإيجار في حي ، شارع محمد البرقي ، حي المونسية ، الرياض ، الرياض,"30,000 ريال",30 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-شارع-محمد-البرقي-حي-المونسية-الرياض-الرياض-2860724,شرق,40 م,جديد
132,132,محل للإيجار في شارع أبي جعفر المنصور ، حي اليرموك ، الرياض ، الرياض,"90,000 ريال",88 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-اليرموك/شارع-أبي-جعفر-المنصور-حي-اليرموك-الرياض-الرياض-3041652,شمال,36 م,جديد
133,133,محل للإيجار في حي ، شارع محمد البرقي ، حي المونسية ، الرياض ، الرياض,"18,000 ريال",50 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-شارع-محمد-البرقي-حي-المونسية-الرياض-الرياض-3399334,شمال,20 م, 3 سنة
134,134,محل للإيجار في طريق الجنادرية الفرعي ، حي القادسية ، الرياض ، الرياض,"1,857,500 ريال",3715 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-القادسية/طريق-الجنادرية-الفرعي-حي-القادسية-الرياض-الرياض-3591251,شرق,25 م,جديد
135,135,محل للإيجار في شارع وادي الساحل ، حي الرمال ، الرياض ، الرياض,"100,000 ريال",229 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الرمال/شارع-وادي-الساحل-حي-الرمال-الرياض-الرياض-3688101,غرب,60 م,جديد
136,136,محل للإيجار في شارع جبل بيسان ، حي قرطبة ، الرياض ، الرياض,"40,000 ريال",50 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/شارع-جبل-بيسان-حي-قرطبة-الرياض-الرياض-3571684,غرب,31 م, 3 سنة
137,137,محل للإيجار في حي ، شارع محمد البرقي ، حي المونسية ، الرياض ، الرياض,"40,000 ريال",120 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-شارع-محمد-البرقي-حي-المونسية-الرياض-الرياض-3538127,شمال,36 م,جديد
138,138,محل للإيجار في الرياض ، حي الرمال ، الرياض,"28,000 ريال",72 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الرمال/الرياض-حي-الرمال-الرياض-3771959,جنوب,40 م, 3 سنة
139,139,محل للإيجار في شارع دباس بن راشد ، حي قرطبة ، الرياض ، الرياض,"40,000 ريال",72 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/شارع-دباس-بن-راشد-حي-قرطبة-الرياض-الرياض-3720785,جنوب,36 م,جديد
140,140,محل للإيجار في حي ، شارع وادي الملصة ، حي النسيم الشرقي ، الرياض ، الرياض,"65,000 ريال",1122 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-النسيم-الشرقي/حي-شارع-وادي-الملصة-حي-النسيم-الشرقي-الرياض-الرياض-3567120,شمال,30 م, 2 سنة
141,141,محل للإيجار في حي ، شارع محمد البرقي ، حي المونسية ، الرياض ، الرياض,"40,000 ريال",120 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-شارع-محمد-البرقي-حي-المونسية-الرياض-الرياض-3538127,شمال,36 م,جديد
142,142,محل للإيجار في طريق الملك عبدالله ، حي الملك فيصل ، الرياض ، الرياض,"30,000 ريال",32 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملك-فيصل/طريق-الملك-عبدالله-حي-الملك-فيصل-الرياض-الرياض-2997349,شمال,60 م, 7 سنة
143,143,محل للإيجار في طريق الإمام عبدالله بن سعود بن عبدالعزيز ، حي غرناطة ، الرياض ، الرياض,"30,000 ريال",60 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-غرناطة/طريق-الإمام-عبدالله-بن-سعود-بن-عبدالعزيز-حي-غرناطة-الرياض-الرياض-2997396,جنوب,60 م, 7 سنة
144,144,محل للإيجار في شارع البحار ، حي الحمراء ، الرياض ، الرياض,"110,000 ريال",200 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الحمراء/شارع-البحار-حي-الحمراء-الرياض-الرياض-3704359,جنوب,20 م,جديد
145,145,محل للإيجار في حي المونسية ، الرياض ، الرياض,"16,000 ريال",36 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-المونسية-الرياض-الرياض-3626572,غرب,20 م, 3 سنة
146,146,محل للإيجار في حي ، شارع محمد البرقي ، حي المونسية ، الرياض ، الرياض,"30,000 ريال",30 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/حي-شارع-محمد-البرقي-حي-المونسية-الرياض-الرياض-2860724,شرق,40 م,جديد
147,147,محل للإيجار في طريق الأمير محمد بن سلمان بن عبدالعزيز ، حي قرطبة ، الرياض ، الرياض,"30,000 ريال",60 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/طريق-الأمير-محمد-بن-سلمان-بن-عبدالعزيز-حي-قرطبة-الرياض-الرياض-3607935,شرق,20 م, 5 سنة
148,148,محل للإيجار في شارع خالد بن الوليد ، حي القدس ، الرياض ، الرياض,"65,000 ريال",140 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-القدس/شارع-خالد-بن-الوليد-حي-القدس-الرياض-الرياض-3313966,شرق,35 م, 18 سنة
149,149,محل للإيجار في شارع دباس بن راشد ، حي قرطبة ، الرياض ، الرياض,"40,000 ريال",72 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-قرطبة/شارع-دباس-بن-راشد-حي-قرطبة-الرياض-الرياض-3720785,جنوب,36 م,جديد
150,150,محل للإيجار في طريق الثمامة ، حي المونسية ، الرياض ، الرياض,"277,000 ريال",185 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-المونسية/طريق-الثمامة-حي-المونسية-الرياض-الرياض-3735503,شرق,50 م,جديد
151,151,محل للإيجار في شارع الأمين عبدالله العلي النعيم ، حي الملز ، الرياض ، الرياض,"250,000 ريال",400 م²,/محلات-للإيجار/الرياض/شرق-الرياض/حي-الملز/شارع-الأمين-عبدالله-العلي-النعيم-حي-الملز-الرياض-الرياض-3541537,غرب,30 م, 7 سنة
